level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-83498	CARAVELAS (83498-0)	-17.733333333333334	-39.25	3.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GSN, RBSN(T), GOS	17 44 00S	039 15 00W	83498	999.0	999.0	True	0.0		OSCAR	0-20000-0-83498	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1	0-20000-0-86764	CARAVELAS (86764-0)	-17.733333333333334	-39.25	4.38	Surface land meteorological station (SYNOP), GOS	17 44 00S	039 15 00W	86764	999.0	999.0	False	0.0		OSCAR	0-20000-0-86764	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	3	0-20000-0-83497	CARAVELAS (AERO)	-17.633333333333333	-39.25	4.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	17 38 00S	039 15 00W	83497	999.0	999.0	False	11.0		OSCAR	0-20000-0-83497	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		CARAVELAS	-17.7333	-39.25	3.0				83498	1975.0	2016.0	True	0.0		IGRA2	0-20300-0-83498	caravelas	2.2	-17.75	-39.25	BRM00083498																					[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		CARAVELLAS	-17.67	-39.27	10.0584				51303	19440101.0	19450531.0		7.3		WBAN	0-20500-0-51303	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		Caravelas, Brazil	-17.73	-39.25	-999.0				83498				0.3		SCHROEDER	0-20600-0-83498	caravelas	2.2	-17.75	-39.25		83498.0	3522.0	1974-05-14 00:00:00	1998-07-17 00:00:00																	[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															WMO	0-20700-0-nan	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	caravelas	2.2	-17.75	-39.25																						[-17.633, -17.739]	[-39.25, -39.259]	era5.conv._83498	era5_1	19790203	20160806	83498	0-20000-0-83498	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
