level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-07190	STRASBOURG-ENTZHEIM	48.54944444444444	7.6402777777777775	151.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(S), GSN	48 32 58N	007 38 25E	07190	999	999	False	8.8		OSCAR	0-20000-0-07190	schiltigheim	2.8	48.60557	7.747763000000001																						[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-10805	LAHR	48.36472222222223	7.828055555555555	156.88	Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), GCW, RBCN	48 21 53N	007 49 41E	10805	999	999	False	24.6		OSCAR	0-20000-0-10805	schiltigheim	2.8	48.60557	7.747763000000001																						[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		STRASBOURG	48.55	7.6333	154.0				07190	1920	1952	True	9.2		IGRA2	0-20300-0-07190	schiltigheim	2.8	48.60557	7.747763000000001	FRM00007190																					[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		LAHR	48.37	7.82	157.2768				34078	19670901	99991231		23.9		WBAN	0-20500-0-34078	schiltigheim	2.8	48.60557	7.747763000000001																						[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Strasbourg	48.58	7.75	178				5345	-999-999	-999-999		0.0		CHUAN	0-20400-0-5345	schiltigheim	2.8	48.60557	7.747763000000001		-999																				[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	2		Strasbourg	48.58	7.75	145				5746	-999-999	-999-999		0.0		CHUAN	0-20400-0-5746	schiltigheim	2.8	48.60557	7.747763000000001		-999																				[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	3		Strasbourg	48.562	7.753	144				4992	-999-999	-999-999		2.0		CHUAN	0-20400-0-4992	schiltigheim	2.8	48.60557	7.747763000000001		-999																				[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	4		Strasbourg-Entzheim	48.549	7.64	153				4363	192304	-999-999		8.8		CHUAN	0-20400-0-4363	schiltigheim	2.8	48.60557	7.747763000000001		07190																				[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
4	5		Strasbourg-Entzheim	48.549	7.64	153				4364	192304	-999-999		8.8		CHUAN	0-20400-0-4364	schiltigheim	2.8	48.60557	7.747763000000001		07190																				[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Strassburg, Germany	48.55	7.63	-999				7190				9.5		SCHROEDER	0-20600-0-7190	schiltigheim	2.8	48.60557	7.747763000000001		7190	272.0	9999999	9999999																	[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		(made up station ID) Meistratzheim COPS Supersite V (Vosges), France	48.44	7.55	-999				7189				21.5		SCHROEDER	0-20600-0-7189	schiltigheim	2.8	48.60557	7.747763000000001		7189	271.0	2008-06-01 00:00:00	2008-06-01 00:00:00																	[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		"(made up station ID) ""DLACH"" Achern / Achert COPS site, Germany"	48.64	8.07	-999				10812				24.5		SCHROEDER	0-20600-0-10812	schiltigheim	2.8	48.60557	7.747763000000001		10812	454.0	2006-07-12 00:00:00	2007-06-01 00:00:00																	[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		STRASBOURG              0	48.55	7.633333333333333	-999.0				07190				9.2		WMO	0-20700-0-07190	schiltigheim	2.8	48.60557	7.747763000000001		07190	867.0																			[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	schiltigheim	2.8	48.60557	7.747763000000001																						[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	schiltigheim	2.8	48.60557	7.747763000000001																						[48.58, 48.58]	[7.75, 7.75]	5345B.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5345	0-20000-0-07190	['126', '137', '106', '107', '137', '138', '139', '140', '117']
