level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-22892	VYBORG	60.71666666666667	28.733333333333334	13.0	Surface land meteorological station (SYNOP), RBSN(S), GOS	60 43 00N	028 44 00E	22892	999	999	False	0.4		OSCAR	0-20000-0-22892	vyborg	1.9	60.707631000000006	28.752826																						[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		SUUR-MERIJOKI	60.57	28.63	25.0				05520	1934	1935	True	17.6		IGRA2	0-20300-0-05520	vyborg	1.9	60.707631000000006	28.752826	FIXUAE05520																					[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	vyborg	1.9	60.707631000000006	28.752826																						[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Viipuri	60.72	28.73	20				5530	-999-999	-999-999		0.0		CHUAN	0-20400-0-5530	vyborg	1.9	60.707631000000006	28.752826		-999																				[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Viipuri	60.72	28.73	20				5529	-999-999	-999-999		0.0		CHUAN	0-20400-0-5529	vyborg	1.9	60.707631000000006	28.752826		-999																				[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	3		Viipuri	60.72	28.73	20				5388	-999-999	-999-999		0.0		CHUAN	0-20400-0-5388	vyborg	1.9	60.707631000000006	28.752826		-999																				[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	4		Turkinsaari	60.65	28.62	34				5523	-999-999	-999-999		9.8		CHUAN	0-20400-0-5523	vyborg	1.9	60.707631000000006	28.752826		-999																				[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
4	6		Turkinsaari	60.65	28.62	34				5524	-999-999	-999-999		9.8		CHUAN	0-20400-0-5524	vyborg	1.9	60.707631000000006	28.752826		-999																				[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
5	7		Suur-Merijoki	60.57	28.63	25				5520	-999-999	-999-999		17.6		CHUAN	0-20400-0-5520	vyborg	1.9	60.707631000000006	28.752826		-999																				[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
6	8		Suur-Merijoki	60.57	28.63	25				5521	-999-999	-999-999		17.6		CHUAN	0-20400-0-5521	vyborg	1.9	60.707631000000006	28.752826		-999																				[60.72, 60.72]	[28.73, 28.73]	5388A.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5388	0-20000-0-22892	['126', '137', '106', '107', '137', '138', '139', '140', '117']
