level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
0	0		TULLAHOMA WILLIAM NORTHERN AAF	35.3833	-86.2333	328.9				13855	1943.0	1945.0	True	0.0		0-20300-0-13855	IGRA2	tullahoma	3.2	35.3619444	-86.2094444	USW00013855					[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
0	0		TULLAHOMA AEDC SITE	35.38	-86.23	328.8792				13855	19451231.0	19610801.0		0.5		0-20500-0-13855	WBAN	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
1	1		TULLAHOMA AEDC SITE	35.38	-86.23	328.8792				13855	19631231.0	99991231.0		0.5		0-20500-0-13855	WBAN	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
2	2		TULLAHOMA AEDC SITE	35.38	-86.23	328.8792				13855	19610801.0	19631231.0		0.5		0-20500-0-13855	WBAN	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
3	3		TULLAHOMA AEDC SITE	35.38	-86.23	328.8792				13855	19430101.0	19451231.0		0.5		0-20500-0-13855	WBAN	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
4	4		TULLAHOMA AEDC SITE	35.38	-86.23	328.8792				13855	19420801.0	19430101.0		0.5		0-20500-0-13855	WBAN	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
0	0															0-20400-0-nan	CHUAN	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
0	0															0-20600-0-nan	SCHROEDER	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
0	0															0-20700-0-nan	WMO	tullahoma	3.2	35.3619444	-86.2094444						[35.3833, 35.3833]	[-86.2333, -86.2333]	USW00013855	igra2	1943	1945	13855	0-20300-0-13855	['85', '38', '106', '107']
