level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
0	0		CARLSBAD AAF	32.35	-104.25	990.3				23006	1943.0	1945.0	True	0.0		0-20300-0-23006	IGRA2	carlsbad	8.1	32.42055560000001	-104.2283333	USW00023006					[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
0	0		CARLSBAD AAF	32.35	-104.25	990.9048				23006	19420901.0	19450930.0		0.0		0-20500-0-23006	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
1	1		CARLSBAD FAA AIRPORT	32.34	-104.26	985.4184				93033	20001129.0	99991231.0		1.5		0-20500-0-93033	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
2	2		CARLSBAD CAVERN CITY	32.33	-104.27	986.028				23086	19400501.0	19430531.0		2.9		0-20500-0-23086	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
3	3		CARLSBAD CAVERN CITY	32.33	-104.27	986.028				23086	19430531.0	19451001.0		2.9		0-20500-0-23086	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
4	4		CARLSBAD CAVERN CITY	32.33	-104.27	986.028				23086	19451001.0	19480101.0		2.9		0-20500-0-23086	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
5	5		CARLSBAD CAVERN CITY	32.33	-104.27	986.028				23086	19480101.0	19480612.0		2.9		0-20500-0-23086	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
6	6		CARLSBAD CAVERN CITY	32.33	-104.27	986.028				93033	19480612.0	19480701.0		2.9		0-20500-0-93033	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
7	7		CARLSBAD FAA AIRPORT	32.33	-104.27	986.028				93033	19861001.0	19910702.0		2.9		0-20500-0-93033	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
8	8		CARLSBAD FAA AIRPORT	32.33	-104.27	986.028				93033	19680101.0	19861001.0		2.9		0-20500-0-93033	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
9	9		CARLSBAD FAA AIRPORT	32.33	-104.27	985.7232				93033	19920401.0	19931012.0		2.9		0-20500-0-93033	WBAN	carlsbad	8.1	32.42055560000001	-104.2283333						[32.35, 32.35]	[-104.25, -104.25]	USW00023006	igra2	1943	1945	23006	0-20300-0-23006	['85', '38', '106', '107']
