level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
0	0		AINSWORTH AAF	42.5833	-100.0	787.9				24001	1943.0	1945.0	True	0.4		0-20300-0-24001	IGRA2	north platte	173.8	41.1238889	-100.765	USW00024001																					[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
0	0		AINSWORTH AAF	42.58	-100.0	787.908				24001	19451231.0	19470301.0		0.0		0-20500-0-24001	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
1	1		AINSWORTH AAF	42.58	-100.0	787.908				24001	19470301.0	19480228.0		0.0		0-20500-0-24001	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
2	2		AINSWORTH AAF	42.58	-100.0	787.908				24001	19430201.0	19451231.0		0.0		0-20500-0-24001	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
3	3		AINSWORTH MUNI AP	42.58	-99.98	788.5176				94975	19690101.0	19841126.0		1.6		0-20500-0-94975	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
4	4		AINSWORTH MUNI AP	42.58	-99.98	788.5176				94975	19951101.0	99991231.0		1.6		0-20500-0-94975	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
5	5		AINSWORTH MUNI AP	42.58	-99.98	788.5176				94975	19950101.0	19951101.0		1.6		0-20500-0-94975	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
6	6		AINSWORTH MUNI AP	42.58	-99.98	788.5176				94975	19550201.0	19690101.0		1.6		0-20500-0-94975	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
7	7		AINSWORTH MUNI AP	42.58	-99.98	788.5176				94975	19841127.0	19950101.0		1.6		0-20500-0-94975	WBAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
0	0															0-20400-0-nan	CHUAN	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
0	0															0-20600-0-nan	SCHROEDER	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
0	0															0-20700-0-nan	WMO	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
0	0															0-20800-0-nan	AMMA	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
0	0															0-20111-0-nan	HARA	north platte	173.8	41.1238889	-100.765																						[42.58, 42.58]	[-100.0, -100.0]	era5.conv._2:24001	era5_2	19430306	19451215	2:24001	0-20300-0-24001	[104, 105, 106, 107]	identified
