level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-72597	MEDFORD/MEDFORD-JACKSON COUNTY, OR.	42.37694444444445	-122.88222222222221	398.9	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), GUAN, GOS, CLIMAT(C), RBCN	42 22 37N	122 52 56W	72597	999.0	999.0	True	1.3		OSCAR	0-20000-0-72597	central point	3.8	42.3761111	-122.9152778																						[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		MEDFORD/MEDFORD-JACKSON COUNTY	42.3769	-122.8822	398.2				72597	1926.0	2021.0	True	1.3		IGRA2	0-20300-0-72597	central point	3.8	42.3761111	-122.9152778	USM00072597																					[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
0	0		MEDFORD WB AP	42.37	-122.87	405.0792				24225	19480701.0	19480731.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778																						[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
1	1		MEDFORD WSO AP	42.37	-122.87	397.1544				24225	19820101.0	19840916.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
2	2		MEDFORD WSO AP	42.37	-122.87	400.812				24225	19730101.0	19811231.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
3	3		MEDFORD WSO AP	42.37	-122.87	400.812				24225	19710630.0	19730101.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
4	4		MEDFORD WB AP	42.37	-122.87	400.812				24225	19530101.0	19681105.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
5	5		MEDFORD WB AP	42.37	-122.87	400.812				24225	19690101.0	19710630.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
6	6		MEDFORD WB AP	42.37	-122.87	400.812				24225	19681105.0	19690101.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
7	7		MEDFORD WB AP	42.37	-122.87	405.0792				24225	19480731.0	19530101.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778																						[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
8	8		MEDFORD ROGUE VLY AP	42.37	-122.87	405.0792				24225	19300101.0	19480701.0		0.0		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778																						[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
9	9		MEDFORD INTL AP	42.38	-122.87	395.3256				24225	19981104.0	99991231.0		1.1		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
10	10		MEDFORD	42.38	-122.87	402.0312				24209	19440901.0	19460331.0		1.1		WBAN	0-20500-0-24209	central point	3.8	42.3761111	-122.9152778																						[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
11	11		MEDFORD WSO AP	42.38	-122.88	396.24				24225	19940901.0	19950101.0		1.4		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
12	12		MEDFORD WSO AP	42.38	-122.88	396.24				24225	19840916.0	19940901.0		1.4		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
13	13		MEDFORD WSO AP	42.38	-122.88	396.24				24225	19960205.0	19980101.0		1.4		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
14	14		MEDFORD WSO AP	42.38	-122.88	396.24				24225	19950101.0	19960205.0		1.4		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
15	15		MEDFORD WSO AP	42.39	-122.87	396.24				24225	19980101.0	19981104.0		2.2		WBAN	0-20500-0-24225	central point	3.8	42.3761111	-122.9152778		72597.0																				[42.37, 42.37]	[-122.87, -122.87]	era5.conv._24225	era5_2	19570901	19781231	24225	0-20000-0-72597	[36, 38, 39, 85, 104, 105, 106, 107, 117]	identified
