level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
0	0		PHILIPSBURG	40.8833	-78.0833	586.1				14761	1943.0	1947.0	True	1.9		0-20300-0-14761	IGRA2	state college	12.9	40.7933333	-77.86027779999998	USW00014761																					[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
1	2		KYLERTOWN	41.0	-78.1667	516.0				94763	1935.0	1942.0	True	13.3		0-20300-0-94763	IGRA2	state college	12.9	40.7933333	-77.86027779999998	USW00094763																					[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
0	0		PHILIPSBURG FAA AIRPORT	40.9	-78.08	586.1304				14761	19480101.0	19480131.0		0.0		0-20500-0-14761	WBAN	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
1	1		PHILIPSBURG MID-ST	40.9	-78.08	586.1304				14761	19450515.0	19480101.0		0.0		0-20500-0-14761	WBAN	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
2	2		PHILIPSBURG FAA AIRPORT	40.9	-78.08	586.1304				14761	19621231.0	19811231.0		0.0		0-20500-0-14761	WBAN	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
3	3		PHILIPSBURG FAA AIRPORT	40.9	-78.08	586.1304				14761	19811231.0	19860826.0		0.0		0-20500-0-14761	WBAN	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
4	4		PHILIPSBURG MID-ST	40.9	-78.08	586.1304				14761	19421101.0	19450515.0		0.0		0-20500-0-14761	WBAN	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
5	5		PHILIPSBURG MID-ST	40.9	-78.08	586.1304				14761	19860826.0	99991231.0		0.0		0-20500-0-14761	WBAN	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
6	6		PHILIPSBURG FAA AIRPORT	40.9	-78.08	586.1304				14761	19600101.0	19621231.0		0.0		0-20500-0-14761	WBAN	state college	12.9	40.7933333	-77.86027779999998																						[40.9, 40.9]	[-77.92, -78.08]	era5.conv._2:14761	era5_2	19430102	19480621	2:14761	0-20300-0-14761	[104, 105, 106, 107]	identified
