level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-06670	ZUERICH / KLOTEN	47.47972222222222	8.535833333333333	427.69	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS, RBSN(S)	47 28 47N	008 32 09E	06670	999	999	False	0.4		OSCAR	0-20000-0-06670	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
1	2	0-20000-0-06664	ZUERICH / AFFOLTERN	47.42777777777778	8.518055555555556	444.95	Automatic weather station (AWS), Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	47 25 40N	008 31 05E	06664	999	999	False	5.9		OSCAR	0-20000-0-06664	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
2	3	0-20000-0-06669	LAEGERN	47.481944444444444	8.397222222222222	845.45	Automatic weather station (AWS), Radiation station, Surface land meteorological station (SYNOP), GOS	47 28 55N	008 23 50E	06669	999	999	False	10.0		OSCAR	0-20000-0-06669	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
3	4	0-20000-0-06904	DUEBENDORF / GIESSEN	47.40277777777778	8.61361111111111	434.05	Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	47 24 10N	008 36 49E	06904	999	999	False	10.7		OSCAR	0-20000-0-06904	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
4	5	0-20000-0-06909	ZUERICH	47.3775	8.530277777777778	407.25	Automatic weather station (AWS), Precipitation station, GOS	47 22 39N	008 31 49E	06909	999	999	False	11.4		OSCAR	0-20000-0-06909	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
5	6	0-20000-0-06807	DUEBENDORF	47.401666666666664	8.63361111111111	435.0	Automatic weather station (AWS), Precipitation station, Surface land meteorological station (SYNOP), GOS	47 24 06N	008 38 01E	06807	999	999	False	11.7		OSCAR	0-20000-0-06807	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
6	7	0-20000-0-06660	ZUERICH / FLUNTERN	47.378055555555555	8.565833333333334	557.32	Automatic weather station (AWS), Climatological station, Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), RBCN, GOS	47 22 41N	008 33 57E	06660	999	999	False	11.7		OSCAR	0-20000-0-06660	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
7	8	0-20000-0-06906	LAEGEREN / ZINDELEN	47.47833333333333	8.364444444444445	690.69	Surface land meteorological station (SYNOP), GOS	47 28 42N	008 21 52E	06906	999	999	False	12.5		OSCAR	0-20000-0-06906	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
8	9	0-20000-0-06677	UETLIBERG	47.35138888888889	8.490277777777777		Automatic weather station (AWS), Radiation station, GOS	47 21 05N	008 29 25E	06677	999	999	False	14.6		OSCAR	0-20000-0-06677	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
9	10	0-20000-0-06661	ALBIS	47.284166666666664	8.511944444444444		Surface land meteorological station (SYNOP), GOS	47 17 03N	008 30 43E	06661	999	999	False	21.8		OSCAR	0-20000-0-06661	bulach	4.4	47.518898	8.536967																						[47.48, 47.48]	[8.53, 8.53]	era5.conv._06670	era5_2	19570904	19631123	06670	0-20000-0-06670	[104, 105, 106, 107, 117]	identified
