level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	pavlovsk	0.9	59.683333	30.434722																						[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
0	0		SLUTSK	59.68	30.45	35.0				00073	1939	1939	True	0.0		0-20300-0-00073	IGRA2	pavlovsk	0.9	59.683333	30.434722	RSXUAC00073																					[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
1	1		LENINGRAD/CHOSSEYNOR	59.933	30.317	20.0				26065	1954	1956	True	29.2		0-20300-0-26065	IGRA2	pavlovsk	0.9	59.683333	30.434722	RSM00026065																					[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
0	0															0-20500-0-nan	WBAN	pavlovsk	0.9	59.683333	30.434722																						[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
0	0		Slutsk	59.68	30.48	30				4925	-999-999	-999-999		1.7		0-20400-0-4925	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
1	1		Slutsk	59.68	30.48	30				4924	-999-999	-999-999		1.7		0-20400-0-4924	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
2	2		Pavlovsk_Slutsk	59.68	30.48	-999				4705	193301	193312		1.7		0-20400-0-4705	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
3	3		Pavlovsk_Slutsk	59.68	30.48	25				4706	193501	193512		1.7		0-20400-0-4706	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
4	4		Slutsk	59.68	30.4	30				5339	-999-999	-999-999		2.8		0-20400-0-5339	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
5	5		Pavlovsk	59.68	30.4	30				5275	-999-999	-999-999		2.8		0-20400-0-5275	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
6	6		Slutsk	59.68	30.4	30				5340	-999-999	-999-999		2.8		0-20400-0-5340	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
7	7		Slutsk	59.68	30.4	30				5341	-999-999	-999-999		2.8		0-20400-0-5341	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
8	11		Pavlovsk	59.68	30.4	30				5274	-999-999	-999-999		2.8		0-20400-0-5274	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
9	14		St. Petersburg	59.93	30.32	10				4991	-999-999	-999-999		28.8		0-20400-0-4991	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
10	15		Leningrad	59.93	30.27	5				4908	-999-999	-999-999		29.6		0-20400-0-4908	CHUAN	pavlovsk	0.9	59.683333	30.434722		-999																				[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
0	0		Pavlovsk / Slutsk - Konstantinov Observatory, Russia	59.68	30.48	-999				26066				1.7		0-20600-0-26066	SCHROEDER	pavlovsk	0.9	59.683333	30.434722		26066	719.0	1902-12-04 00:00:00	1936-01-01 00:00:00																	[59.68, 59.68]	[30.45, 30.45]	era5.conv._9:4179	era5_2	19401116	19410309	9:4179	0-20300-0-00073	[85, 117]	identified
