level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0																OSCAR	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
0	0															0-20300-0-nan	IGRA2	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
0	0		HOULTON AAF	46.12	-67.78	152.0952				14603.0	19420601.0	19451031.0		0.0		0-20500-0-14603	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
1	1		HOULTON AIRPORT	46.12	-67.79	145.0848				14609.0	20000210.0	20000913.0		0.8		0-20500-0-14609	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
2	2		HOULTON AIRPORT	46.12	-67.79	150.2664				14609.0	20000913.0	99991231.0		0.8		0-20500-0-14609	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
3	3		HOULTON FAA AIRPORT	46.13	-67.78	152.0952				14609.0	19520101.0	19610101.0		1.1		0-20500-0-14609	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
4	4		HOULTON AIRPORT	46.13	-67.78	151.1808				14609.0	19950101.0	20000210.0		1.1		0-20500-0-14609	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
5	5		HOULTON AIRPORT	46.13	-67.78	151.1808				14609.0	19870717.0	19950101.0		1.1		0-20500-0-14609	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
6	6		HOULTON FAA AIRPORT	46.13	-67.78	152.0952				14609.0	19610101.0	19690101.0		1.1		0-20500-0-14609	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
7	7		HOULTON FAA AIRPORT	46.13	-67.78	152.0952				14609.0	19690101.0	19841129.0		1.1		0-20500-0-14609	WBAN	fredericton	90.8	45.95	-66.633333																						[46.12, 46.12]	[-67.78, -67.78]	era5.conv._2:14603	era5_2	19430206	19451019	2:14603	0-20500-0-14603	[104, 105, 106, 107]	identified
