level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-48647	KUALA LUMPUR/SUBANG	3.1166666666666667	101.55	22.0	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GOS	03 07 00N	101 33 00E	48647	999.0	999.0	False	0.4		OSCAR	0-20000-0-48647	shah alam	4.5	3.083333	101.533333																						[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
1	2	0-20000-0-48648	PETALING JAYA	3.1	101.65	47.0	Surface land meteorological station (SYNOP), GOS	03 06 00N	101 39 00E	48648	999.0	999.0	False	11.3		OSCAR	0-20000-0-48648	shah alam	4.5	3.083333	101.533333																						[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		KUALA LUMPUR SUBANG	3.117	101.55	27.0				48647	1971.0	1998.0	True	0.3		IGRA2	0-20300-0-48647	shah alam	4.5	3.083333	101.533333	MYM00048647																					[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
1	2		PETALING JAYA	3.1	101.65	46.0				48648	1984.0	1999.0	True	11.3		IGRA2	0-20300-0-48648	shah alam	4.5	3.083333	101.533333	MYM00048648																					[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															WBAN	0-20500-0-nan	shah alam	4.5	3.083333	101.533333																						[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															CHUAN	0-20400-0-nan	shah alam	4.5	3.083333	101.533333																						[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		WMKF Kuala Lumpur - Petaling Jaya, Malaysia	3.102	101.645	-999.0				48648				10.7		SCHROEDER	0-20600-0-48648	shah alam	4.5	3.083333	101.533333		48648	1451.0	1984-04-12 00:00:00	1999-05-03 00:00:00																	[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
1	1		WMSA Kuala Lumpur (Kampung Subang - Sultan Abdul Aziz Shah AP), Malaysia	3.12	101.7	-999.0				48647				16.7		SCHROEDER	0-20600-0-48647	shah alam	4.5	3.083333	101.533333		48647	1450.0	1973-11-30 00:00:00	1984-03-31 00:00:00																	[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
0	0		KUALA LUMPUR             	3.1166666666666667	101.55	-999.0				48647				0.4		WMO	0-20700-0-48647	shah alam	4.5	3.083333	101.533333		48647	1698.0																			[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															AMMA	0-20800-0-nan	shah alam	4.5	3.083333	101.533333																						[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
0	0															HARA	0-20111-0-nan	shah alam	4.5	3.083333	101.533333																						[3.12, 3.12]	[101.55, 101.55]	era5.conv._1:48647	era5_2	19540706	19771231	1:48647	0-20000-0-48647	[38, 85, 104, 105, 106, 107, 117]	identified
