level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables	kind
0	0	0-20000-0-74614	INDIAN SPRINGS GUNNERY RANGE, NV.	36.53333333333333	-115.9		Surface land meteorological station (SYNOP), GOS	36 32 00N	115 54 00W	74614	999.0	999.0	False	29.6		OSCAR	0-20000-0-74614	pahrump	51.5	36.2083333	-115.9830556																						[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
0	0		INDIAN SPRINGS GUNN	36.533	-115.667	952.0				74614	1977.0	1978.0	True	8.7		IGRA2	0-20300-0-74614	pahrump	51.5	36.2083333	-115.9830556	USM00074614																					[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
0	0		INDIAN SPRINGS TM 7	36.52	-115.53	954.9384				3135	19570501.0	19570831.0		3.8		WBAN	0-20500-0-3135	pahrump	51.5	36.2083333	-115.9830556																						[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
1	1		INDIAN SPRINGS	36.58	-115.68	951.8904				23141	19641130.0	19740531.0		11.3		WBAN	0-20500-0-23141	pahrump	51.5	36.2083333	-115.9830556		74614.0																				[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
2	2		INDIAN SPRINGS	36.58	-115.68	951.8904				23141	19440801.0	19451031.0		11.3		WBAN	0-20500-0-23141	pahrump	51.5	36.2083333	-115.9830556		74614.0																				[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
3	3		INDIAN SPRINGS	36.58	-115.68	951.8904				23141	19451031.0	19480701.0		11.3		WBAN	0-20500-0-23141	pahrump	51.5	36.2083333	-115.9830556		74614.0																				[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
4	4		INDIAN SPRINGS	36.58	-115.68	951.8904				23141	19480701.0	19480731.0		11.3		WBAN	0-20500-0-23141	pahrump	51.5	36.2083333	-115.9830556		74614.0																				[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
5	5		INDIAN SPRINGS	36.58	-115.68	951.8904				23141	19480731.0	19630901.0		11.3		WBAN	0-20500-0-23141	pahrump	51.5	36.2083333	-115.9830556		74614.0																				[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
6	6		INDIAN SPRINGS	36.58	-115.68	951.8904				23141	19630901.0	19641101.0		11.3		WBAN	0-20500-0-23141	pahrump	51.5	36.2083333	-115.9830556		74614.0																				[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
7	7		INDIAN SPRINGS	36.58	-115.68	951.8904				23141	19950101.0	99991231.0		11.3		WBAN	0-20500-0-23141	pahrump	51.5	36.2083333	-115.9830556		74614.0																				[36.53, 36.53]	[-115.57, -115.57]	era5.conv._69017	era5_2	19780823	19781215	69017	0-20000-0-74614	[104, 105, 106, 107, 117]	identified
