level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-07147	VILLACOUBLAY	48.769999999999996	2.205	176.0	Surface land meteorological station (SYNOP), GOS	48 46 12N	002 12 18E	07147	999	999	False	1.2		OSCAR	0-20000-0-07147	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
1	1	0-20000-0-07146	TOUSSUS LE NOBLE	48.75055555555556	2.1133333333333333	161.0	Surface land meteorological station (SYNOP), GOS	48 45 02N	002 06 48E	07146	999	999	False	7.2		OSCAR	0-20000-0-07146	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
2	2	0-20000-0-07156	PARIS-MONTSOURIS	48.82166666666667	2.3377777777777777	78.0	Surface land meteorological station (SYNOP), GOS	48 49 18N	002 20 16E	07156	999	999	False	11.1		OSCAR	0-20000-0-07156	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
3	3	0-20000-0-07145	TRAPPES	48.77444444444444	2.0097222222222224	174.0	Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), Weather radar, WRO, RBSN(S), GOS, RBSN(T), GRUAN	48 46 28N	002 00 35E	07145	999	999	True	14.0		OSCAR	0-20000-0-07145	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
4	4	0-20000-0-07149	ORLY	48.71666666666667	2.3844444444444446	90.0	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBSN(S), RBCN	48 43 00N	002 23 04E	07149	999	999	False	15.3		OSCAR	0-20000-0-07149	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
5	5	0-20000-0-07150	LE BOURGET	48.9675	2.4274999999999998	49.0	Surface land meteorological station (SYNOP), GOS	48 58 03N	002 25 39E	07150	999	999	False	26.7		OSCAR	0-20000-0-07150	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
0	0		PARIS	48.85	2.33	60.0				05723	1920	1920	True	12.3		IGRA2	0-20300-0-05723	velizy-villacoublay	0.5	48.781981	2.193947	FRXUAE05723					[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
1	1		TRAPPES	48.7744	2.0097	167.0				07145	1949	2021	True	14.0		IGRA2	0-20300-0-07145	velizy-villacoublay	0.5	48.781981	2.193947	FRM00007145					[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
0	0		VILLACUUBLAY	48.77	2.2	177.08880000000002				34045	19450301	19460228		1.1		WBAN	0-20500-0-34045	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
1	1		PARIS ORLY	48.73	2.37	100.2792				34022	19441001	19610531		13.7		WBAN	0-20500-0-34022	velizy-villacoublay	0.5	48.781981	2.193947						[48.78, 48.78]	[2.2, 2.2]	era5.3188.conv.C:5343	era5_3188	19270614	19281113	C:5343	0-20000-0-07145	[106, 107, 117]
