level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	None	None	None	None						[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
0	0		CAPE HOPES ADVANCE STATION	61.08	-69.55	88.0				04875	1932	1933	True	0.0		0-20300-0-04875	IGRA2	None	None	None	None	CAXUAE04875					[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
0	0		CAPE HOPES ADVANCE	61.08	-69.55	73.152				16604	19330101	19711231		0.0		0-20500-0-16604	WBAN	None	None	None	None						[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
1	1		KOARTAK	61.07	-69.68	28.041600000000003				16614	19711101	99991231		7.1		0-20500-0-16614	WBAN	None	None	None	None						[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
0	0		Cape Hope's Advance Station	61.08	-69.55	88				4875	-999-999	-999-999		0.0		0-20400-0-4875	CHUAN	None	None	None	None		-999				[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
0	0		Cape Hope's Advance, Quebec, Canada	61.08	-69.55	-999				71904				0.0		0-20600-0-71904	SCHROEDER	None	None	None	None		71904	2344.0	1932-08-01 00:00:00	1932-08-01 00:00:00	[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
1	1		Cape Hope's Advance, Quebec, Canada	61.08	-69.55	-999				72904				0.0		0-20600-0-72904	SCHROEDER	None	None	None	None		72904	2704.0	1932-08-01 00:00:00	1932-08-01 00:00:00	[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
0	0															0-20700-0-nan	WMO	None	None	None	None						[61.08, 61.08]	[-69.55, -69.55]	era5.3188.conv.C:4875	era5_3188	19320808	19330930	C:4875	0-20300-0-04875	[106, 107]
