	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
10	era5.1761.conv.9:1245	ORPHAN	0-20888-0-9:1245	 	11	9:1245	 	 	 	 	 	105.8	32.43	 	19570302	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
11	era5.1761.conv.9:1244	ORPHAN	0-20888-0-9:1244	 	12	9:1244	 	 	 	 	 	113.83	34.02	 	19570304	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
12	era5.1761.conv.2:24110	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:24110	 	13	2:24110	 	 	 	 	 	[-118.68, -118.68]	[47.2, 47.2]	 	19440505	19441107	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
13	era5.1761.conv.2:26635	COORDINATE_ISSUES	0-20666-0-2:26635	 	14	2:26635	 	 	 	 	 			 	19440108	19450613	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
14	era5.1761.conv.2:12910	COORDINATE_ISSUES	0-20666-0-2:12910	 	15	2:12910	 	 	 	 	 			 	19440725	19450814	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
15	era5.1761.conv.2:12825	COORDINATE_ISSUES	0-20666-0-2:12825	 	16	2:12825	 	 	 	 	 			 	19440511	19451023	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
16	era5.1761.conv.2:12902	COORDINATE_ISSUES	0-20666-0-2:12902	 	17	2:12902	 	 	 	 	 			 	19331110	19350930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
17	era5.1761.conv.2:13834	ORPHAN	0-20888-0-2:13834	 	18	2:13834	 	 	 	 	 	-88.83	31.67	 	19431104	19440318	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
18	era5.1761.conv.9:1429	ORPHAN	0-20888-0-9:1429	 	19	9:1429	 	 	 	 	 	89.5	32.0	 	19570301	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
19	era5.1761.conv.9:1259	ORPHAN	0-20888-0-9:1259	 	20	9:1259	 	 	 	 	 	117.1	28.28	 	19570302	19580824	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
20	era5.1761.conv.2:24175	ORPHAN	0-20888-0-2:24175	 	21	2:24175	 	 	 	 	 	-110.12	40.77	 	19240401	19280430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
21	era5.1761.conv.2:12907	ORPHAN	0-20888-0-2:12907	 	22	2:12907	 	 	 	 	 	-98.53	27.53	 	19440601	19450304	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
22	era5.1761.conv.2:23130	COORDINATE_ISSUES	0-20666-0-2:23130	 	23	2:23130	 	 	 	 	 			 	19440330	19450222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
23	era5.1761.conv.2:13808	ORPHAN	0-20888-0-2:13808	 	24	2:13808	 	 	 	 	 	-83.67	30.43	 	19420511	19441101	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
24	era5.1761.conv.9:4172	ORPHAN	0-20888-0-9:4172	 	25	9:4172	 	 	 	 	 	32.0	61.67	 	19440623	19440701	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 117]	 	 	 	 	 	 	 	 
25	era5.1761.conv.9:1212	ORPHAN	0-20888-0-9:1212	 	26	9:1212	 	 	 	 	 	84.5	44.38	 	19570301	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
26	era5.1761.conv.2:23212	COORDINATE_ISSUES	0-20666-0-2:23212	 	27	2:23212	 	 	 	 	 			 	19440825	19440825	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
27	era5.1761.conv.9:1214	ORPHAN	0-20888-0-9:1214	 	28	9:1214	 	 	 	 	 	86.57	42.05	 	19570301	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
28	era5.1761.conv.9:520	ORPHAN	0-20888-0-9:520	 	29	9:520	 	 	 	 	 	-155.43	64.73	 	19410407	19420831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
29	era5.1761.conv.1:91162	MATCHING_ID_NONMATCHING_COORD	0-20777-0-1:91162	 	30	1:91162	 	 	 	 	 	[-158.22, -158.22]	[22.03, 22.03]	 	19421126	19460124	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
30	era5.1761.conv.9:1223	ORPHAN	0-20888-0-9:1223	 	31	9:1223	 	 	 	 	 	109.83	40.57	 	19570301	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
31	era5.1761.conv.2:24206	COORDINATE_ISSUES	0-20666-0-2:24206	 	32	2:24206	 	 	 	 	 			 	19440807	19441201	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
32	era5.1761.conv.2:21502	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:21502	 	33	2:21502	 	 	 	 	 	[-154.32, -154.32]	[18.92, 18.92]	 	19400305	19401011	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
33	era5.1761.conv.9:3114	ORPHAN	0-20888-0-9:3114	 	34	9:3114	 	 	 	 	 	3.85	3.85	 	19440801	19450512	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
34	era5.1761.conv.9:2070	ORPHAN	0-20888-0-9:2070	 	35	9:2070	 	 	 	 	 	119.12	28.1	 	19560821	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
35	era5.1761.conv.2:23214	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:23214	 	36	2:23214	 	 	 	 	 	[-120.77, -120.77]	[37.9, 37.9]	 	19430102	19450331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
36	era5.1761.conv.2:13833	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:13833	 	37	2:13833	 	 	 	 	 	[-88.75, -88.75]	[31.25, 31.25]	 	19430116	19441221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
37	era5.1761.conv.2:23139	COORDINATE_ISSUES	0-20666-0-2:23139	 	38	2:23139	 	 	 	 	 			 	19440601	19440829	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
38	era5.1761.conv.2:26608	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:26608	 	39	2:26608	 	 	 	 	 	[-159.22, -159.22]	[63.9, 63.9]	 	19430701	19451114	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
39	era5.1761.conv.2:14719	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:14719	 	40	2:14719	 	 	 	 	 	[-71.38, -71.38]	[40.83, 40.83]	 	19431018	19451014	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
40	era5.1761.conv.2:23031	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:23031	 	41	2:23031	 	 	 	 	 	[-107.3, -107.3]	[32.33, 32.33]	 	19280629	19350930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
41	era5.1761.conv.2:13809	COORDINATE_ISSUES	0-20666-0-2:13809	 	42	2:13809	 	 	 	 	 			 	19430308	19450131	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
42	era5.1761.conv.2:13859	COORDINATE_ISSUES	0-20666-0-2:13859	 	43	2:13859	 	 	 	 	 			 	19430311	19450131	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
43	era5.1761.conv.9:1772	ORPHAN	0-20888-0-9:1772	 	44	9:1772	 	 	 	 	 	74.0	29.35	 	19440111	19461027	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
44	era5.1761.conv.1:42970	MATCHING_ID_NONMATCHING_COORD	0-20777-0-1:42970	 	45	1:42970	 	 	 	 	 	[85.93, 85.93]	[20.8, 20.8]	 	19540101	19600623	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
45	era5.1761.conv.9:3871	ORPHAN	0-20888-0-9:3871	 	46	9:3871	 	 	 	 	 	119.68	53.38	 	19530303	19561231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 117]	 	 	 	 	 	 	 	 
46	era5.1761.conv.2:93852	ORPHAN	0-20888-0-2:93852	 	47	2:93852	 	 	 	 	 	-80.35	30.33	 	19261022	19301101	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
47	era5.1761.conv.2:13923	COORDINATE_ISSUES	0-20666-0-2:13923	 	48	2:13923	 	 	 	 	 			 	19420410	19520625	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
48	era5.1761.conv.9:2068	ORPHAN	0-20888-0-9:2068	 	49	9:2068	 	 	 	 	 	117.1	28.28	 	19560820	19580824	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
49	era5.1761.conv.2:60701	ORPHAN	0-20888-0-2:60701	 	50	2:60701	 	 	 	 	 	-171.72	2.77	 	19430413	19480531	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
50	era5.1761.conv.9:1339	ORPHAN	0-20888-0-9:1339	 	51	9:1339	 	 	 	 	 	-65.92	-38.13	 	19541019	19581026	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
51	era5.1761.conv.2:13711	COORDINATE_ISSUES	0-20666-0-2:13711	 	52	2:13711	 	 	 	 	 			 	19421204	19510831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
52	era5.1761.conv.9:1296	ORPHAN	0-20888-0-9:1296	 	53	9:1296	 	 	 	 	 	145.18	15.45	 	19421028	19441126	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
53	era5.1761.conv.9:1329	ORPHAN	0-20888-0-9:1329	 	54	9:1329	 	 	 	 	 	-58.1	-29.22	 	19460101	19550606	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
54	era5.1761.conv.2:12819	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:12819	 	55	2:12819	 	 	 	 	 	[-80.2, -80.2]	[28.82, 28.82]	 	19180927	19440309	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
55	era5.1761.conv.9:2040	ORPHAN	0-20888-0-9:2040	 	56	9:2040	 	 	 	 	 	113.83	34.02	 	19560821	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
56	era5.1761.conv.9:3705	ORPHAN	0-20888-0-9:3705	 	57	9:3705	 	 	 	 	 	-167.0	43.0	 	19520206	19530626	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 117]	 	 	 	 	 	 	 	 
57	era5.1761.conv.1:72410	MATCHING_ID_NONMATCHING_COORD	0-20777-0-1:72410	 	58	1:72410	 	 	 	 	 	[-78.8, -78.8]	[37.33, 37.33]	 	19440801	19471210	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
58	era5.1761.conv.9:2041	ORPHAN	0-20888-0-9:2041	 	59	9:2041	 	 	 	 	 	105.8	32.43	 	19560820	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
59	era5.1761.conv.2:12911	COORDINATE_ISSUES	0-20666-0-2:12911	 	60	2:12911	 	 	 	 	 			 	19410526	19501222	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
60	era5.1761.conv.2:13927	COORDINATE_ISSUES	0-20666-0-2:13927	 	61	2:13927	 	 	 	 	 			 	19430117	19550430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
61	era5.1761.conv.2:12904	COORDINATE_ISSUES	0-20666-0-2:12904	 	62	2:12904	 	 	 	 	 			 	19420429	19460123	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
62	era5.1761.conv.9:3708	ORPHAN	0-20888-0-9:3708	 	63	9:3708	 	 	 	 	 	153.0	39.0	 	19500108	19531125	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 117]	 	 	 	 	 	 	 	 
63	era5.1761.conv.2:12909	COORDINATE_ISSUES	0-20666-0-2:12909	 	64	2:12909	 	 	 	 	 			 	19181203	19481221	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
64	era5.1761.conv.2:23133	ORPHAN	0-20888-0-2:23133	 	65	2:23133	 	 	 	 	 	-113.4	32.67	 	19290813	19451231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
65	era5.1761.conv.9:3704	ORPHAN	0-20888-0-9:3704	 	66	9:3704	 	 	 	 	 	-145.0	27.67	 	19501211	19530618	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 117]	 	 	 	 	 	 	 	 
66	era5.1761.conv.1:72488	MATCHING_ID_NONMATCHING_COORD	0-20777-0-1:72488	 	67	1:72488	 	 	 	 	 	[-118.23, -118.23]	[39.48, 39.48]	 	19270718	19301231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
67	era5.1761.conv.2:13804	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:13804	 	68	2:13804	 	 	 	 	 	[-84.1, -84.1]	[38.93, 38.93]	 	19430501	19450512	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
68	era5.1761.conv.2:13712	COORDINATE_ISSUES	0-20666-0-2:13712	 	69	2:13712	 	 	 	 	 			 	19420706	19510827	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
69	era5.1761.conv.2:11602	COORDINATE_ISSUES	0-20666-0-2:11602	 	70	2:11602	 	 	 	 	 			 	19410903	19481231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
70	era5.1761.conv.2:23131	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:23131	 	71	2:23131	 	 	 	 	 	[-116.62, -116.62]	[34.58, 34.58]	 	19420328	19530921	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
71	era5.1761.conv.2:13822	COORDINATE_ISSUES	0-20666-0-2:13822	 	72	2:13822	 	 	 	 	 			 	19421121	19550531	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
72	era5.1761.conv.1:87345	COORDINATE_ISSUES	0-20666-0-1:87345	 	73	1:87345	 	 	 	 	 			 	19460102	19570926	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
73	era5.1761.conv.2:14853	COORDINATE_ISSUES	0-20666-0-2:14853	 	74	2:14853	 	 	 	 	 			 	19470101	19490731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
74	era5.1761.conv.2:11607	COORDINATE_ISSUES	0-20666-0-2:11607	 	75	2:11607	 	 	 	 	 			 	19410409	19481231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
75	era5.1761.conv.2:17802	COORDINATE_ISSUES	0-20666-0-2:17802	 	76	2:17802	 	 	 	 	 			 	19480101	19570731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
76	era5.1761.conv.2:13836	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:13836	 	77	2:13836	 	 	 	 	 	[-82.35, -82.35]	[32.7, 32.7]	 	19420114	19441231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
77	era5.1761.conv.2:13916	COORDINATE_ISSUES	0-20666-0-2:13916	 	78	2:13916	 	 	 	 	 			 	19290103	19420703	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
78	era5.1761.conv.9:645	ORPHAN	0-20888-0-9:645	 	79	9:645	 	 	 	 	 	-4.3	11.67	 	19400405	19571231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
79	era5.1761.conv.2:13810	COORDINATE_ISSUES	0-20666-0-2:13810	 	80	2:13810	 	 	 	 	 			 	19280701	19450121	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
80	era5.1761.conv.2:13850	COORDINATE_ISSUES	0-20666-0-2:13850	 	81	2:13850	 	 	 	 	 			 	19410822	19521022	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
81	era5.1761.conv.2:14762	COORDINATE_ISSUES	0-20666-0-2:14762	 	82	2:14762	 	 	 	 	 			 	19340118	19520930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
82	era5.1761.conv.2:23043	COORDINATE_ISSUES	0-20666-0-2:23043	 	83	2:23043	 	 	 	 	 			 	19400330	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
83	era5.1761.conv.1:72544	COORDINATE_ISSUES	0-20666-0-1:72544	 	84	1:72544	 	 	 	 	 			 	19261101	19590330	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
84	era5.1761.conv.2:12858	ORPHAN	0-20888-0-2:12858	 	85	2:12858	 	 	 	 	 	-80.2	24.55	 	19191101	19570531	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
85	era5.1761.conv.1:72550	COORDINATE_ISSUES	0-20666-0-1:72550	 	86	1:72550	 	 	 	 	 			 	19260521	19540916	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
86	era5.1761.conv.2:12906	COORDINATE_ISSUES	0-20666-0-2:12906	 	87	2:12906	 	 	 	 	 			 	19181104	19630621	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
87	era5.1761.conv.1:72356	COORDINATE_ISSUES	0-20666-0-1:72356	 	88	1:72356	 	 	 	 	 			 	19310529	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
88	era5.1761.conv.2:13988	COORDINATE_ISSUES	0-20666-0-2:13988	 	89	2:13988	 	 	 	 	 			 	19260907	19490831	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
89	era5.1761.conv.2:13998	COORDINATE_ISSUES	0-20666-0-2:13998	 	90	2:13998	 	 	 	 	 			 	19371201	19540816	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
90	era5.1761.conv.2:93804	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:93804	 	91	2:93804	 	 	 	 	 	[-80.05, -80.05]	[34.92, 34.92]	 	19320622	19471231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
91	era5.1761.conv.2:13860	COORDINATE_ISSUES	0-20666-0-2:13860	 	92	2:13860	 	 	 	 	 			 	19430110	19540430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
92	era5.1761.conv.2:24035	COORDINATE_ISSUES	0-20666-0-2:24035	 	93	2:24035	 	 	 	 	 			 	19270807	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
93	era5.1761.conv.2:14752	COORDINATE_ISSUES	0-20666-0-2:14752	 	94	2:14752	 	 	 	 	 			 	19390624	19540731	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
94	era5.1761.conv.2:22522	MATCHING_ID_NONMATCHING_COORD	0-20777-0-2:22522	 	95	2:22522	 	 	 	 	 	[-156.13, -156.13]	[21.32, 21.32]	 	19460715	19480430	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
95	era5.1761.conv.2:24129	ORPHAN	0-20888-0-2:24129	 	96	2:24129	 	 	 	 	 	-116.28	40.97	 	19351221	19490930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
96	era5.1761.conv.2:25602	ORPHAN	0-20888-0-2:25602	 	97	2:25602	 	 	 	 	 	-166.1	53.38	 	19430103	19501120	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
97	era5.1761.conv.1:72666	COORDINATE_ISSUES	0-20666-0-1:72666	 	98	1:72666	 	 	 	 	 			 	19270804	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
98	era5.1761.conv.2:22504	COORDINATE_ISSUES	0-20666-0-2:22504	 	99	2:22504	 	 	 	 	 			 	19380827	19530515	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
99	era5.1761.conv.1:72374	COORDINATE_ISSUES	0-20666-0-1:72374	 	100	1:72374	 	 	 	 	 			 	19311129	19631231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
100	era5.1761.conv.1:25428	MATCHING_ID_NONMATCHING_COORD	0-20777-0-1:25428	 	101	1:25428	 	 	 	 	 	[159.7, 159.7]	[65.0, 65.0]	 	19571111	19790520	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 117]	 	 	 	 	 	 	 	 
101	era5.1761.conv.1:72572	COORDINATE_ISSUES	0-20666-0-1:72572	 	102	1:72572	 	 	 	 	 			 	19280501	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
102	era5.1761.conv.2:13920	COORDINATE_ISSUES	0-20666-0-2:13920	 	103	2:13920	 	 	 	 	 			 	19430129	19550929	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
103	era5.1761.conv.1:72214	COORDINATE_ISSUES	0-20666-0-1:72214	 	104	1:72214	 	 	 	 	 			 	19400516	19590630	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
104	era5.1761.conv.1:72426	COORDINATE_ISSUES	0-20666-0-1:72426	 	105	1:72426	 	 	 	 	 			 	19431223	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
