level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
0	0															0-20300-0-nan	IGRA2	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
0	0		BIAK ISLAND NF	-1.27	136.38	1.2192				80309.0	19450101.0	19450930.0		0.0		0-20500-0-80309	WBAN	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
1	1		BIAK ISLAND FAW 17	-1.25	136.38	3.048				80311.0	19441101.0	19441231.0		2.2		0-20500-0-80311	WBAN	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
2	2		MIOS WOENDI NF	-1.25	136.37					80310.0	19440801.0	19440831.0		2.5		0-20500-0-80310	WBAN	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
3	3		BIAK ISLAND	-1.17	136.23	7.010400000000001				80304.0	19440501.0	19440630.0		20.0		0-20500-0-80304	WBAN	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
4	4		OWI ISLAND	-1.23	136.2	23.1648				80303.0	19440601.0	19441031.0		20.5		0-20500-0-80303	WBAN	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
0	0															0-20400-0-nan	CHUAN	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
0	0															0-20600-0-nan	SCHROEDER	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
0	0															0-20700-0-nan	WMO	biak	33.5	-1.166007	136.09717						[-1.27, -1.27]	[136.38, 136.38]	era5.1759.conv.2:80309	era5_1759	19450101	19450730	2:80309	0-20500-0-80309	[106, 107]
