level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
0	0		BELLEVILLE SCOTT FIELD	38.55	-89.85	135.0				13802	1922.0	1945.0	True	0.0		0-20300-0-13802	IGRA2	shiloh	4.3	38.5613889	-89.8972222	USW00013802					[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
0	0		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19651231.0	19810101.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
1	1		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19950101.0	99991231.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
2	2		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19811231.0	19950101.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
3	3		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19810101.0	19811231.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
4	4		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19480701.0	19651201.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
5	5		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19370101.0	19480101.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
6	6		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19360831.0	19370101.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
7	7		BELLEVILLE SCOTT AFB	38.55	-89.85	135.0264				13802	19480101.0	19480131.0		0.0		0-20500-0-13802	WBAN	shiloh	4.3	38.5613889	-89.8972222						[38.55, 38.55]	[-89.85, -89.85]	era5.1759.conv.2:13802	era5_1759	19290314	19590930	2:13802	0-20300-0-13802	[38, 85, 106, 107, 117]
