level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-41301	HAIMA	20.05777777777778	56.38333333333333	146.0	Surface land meteorological station (SYNOP), GOS	20 03 28N	056 23 00E	41301	999.0	999.0	False	8954.5		OSCAR	0-20000-0-41301	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
1	1	0-20000-0-91203	FALALOP ISLAND (CG), ULITHI ATOLL	10.033333333333333	139.8	5.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	10 02 00N	139 48 00E	91203	999.0	999.0	False	3.3		OSCAR	0-20000-0-91203	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
2	2	0-20000-0-91204	FALALOP ISLAND, ULITHI ATOLL AWS	10.033333333333333	139.8	2.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	10 02 00N	139 48 00E	91204	999.0	999.0	False	3.3		OSCAR	0-20000-0-91204	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
3	3	0-20000-0-91202	ULITHI AWS CAROLINE IS.	10.2	139.8	2.0	Surface land meteorological station (SYNOP), GOS	10 12 00N	139 48 00E	91202	999.0	999.0	False	19.1		OSCAR	0-20000-0-91202	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
0	0															IGRA2	0-20300-0-nan	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
0	0		ULITHI CAROLINE ISLA	10.03	139.77	4.2672				41301	19450801.0	19451231.0		0.0		WBAN	0-20500-0-41301	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
1	1		FALALOP NF	10.03	139.8	2.1336				41302	19441101.0	19450630.0		3.3		WBAN	0-20500-0-41302	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
2	2		POTANGERAS CAROLINE	10.07	139.67	2.1336				41303	19450601.0	19480831.0		11.8		WBAN	0-20500-0-41303	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
0	0															CHUAN	0-20400-0-nan	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
0	0															SCHROEDER	0-20600-0-nan	None	None	None	None						[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
0	0		FALALOP IS., ULITHI      	10.033333333333331	139.8	-999.0				91203				3.3		WMO	0-20700-0-91203	None	None	None	None		91203	63.0			[10.03, 10.03]	[139.77, 139.77]	era5.1759.conv.2:41301	era5_1759	19450816	19451110	2:41301	0-20000-0-91203	[106, 107]
