level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-23022	AMDERMA	69.78333333333333	61.657777777777774	47.68	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), CLIMAT(C), RBCN, GOS	69 47 00N	061 39 28E	23022	999	999	False	4.1		OSCAR	0-20000-0-23022	severnyy	257.7	67.633333	64.1						[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		AMDERMA	69.783	61.783	49.0				23022	1947	1998	True	4.9		IGRA2	0-20300-0-23022	severnyy	257.7	67.633333	64.1	RSM00023022					[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															WBAN	0-20500-0-nan	severnyy	257.7	67.633333	64.1						[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		Amderma	69.75	61.7	52				4540	195404	195409		0.0		CHUAN	0-20400-0-4540	severnyy	257.7	67.633333	64.1		-999				[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
1	1		Amderma	69.75	61.7	52				4602	195410	195504		0.0		CHUAN	0-20400-0-4602	severnyy	257.7	67.633333	64.1		-999				[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
2	2		Amderma	69.75	61.7	52				4754	194604	194706		0.0		CHUAN	0-20400-0-4754	severnyy	257.7	67.633333	64.1		-999				[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
3	3		Amderma	69.77	61.75	52				4764	194807	194812		3.0		CHUAN	0-20400-0-4764	severnyy	257.7	67.633333	64.1		-999				[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
4	4		Amderma	69.77	61.75	52				4773	194907	194912		3.0		CHUAN	0-20400-0-4773	severnyy	257.7	67.633333	64.1		-999				[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
5	5		Amderma	69.77	61.75	52				5999	-999-999	-999-999		3.0		CHUAN	0-20400-0-5999	severnyy	257.7	67.633333	64.1		-999				[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0		Amderma, Russia	69.77	61.68	-999				23022				2.4		SCHROEDER	0-20600-0-23022	severnyy	257.7	67.633333	64.1		23022	669.0	1947-01-01 00:00:00	1997-10-23 00:00:00	[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
0	0															WMO	0-20700-0-nan	severnyy	257.7	67.633333	64.1						[69.77, 69.75]	[61.7, 61.68]	era5.conv._23022	era5_1	19790101	19980930	23022	0-20000-0-23022	[36, 38, 39, 85, 104, 105, 106, 107, 117]
