level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
0	0		CLOVIS AAF	34.3833	-103.3167	1305.5				23008	1943.0	1945.0	True	0.5		0-20300-0-23008	IGRA2	clovis	10.9	34.4047222	-103.2047222	USW00023008					[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
0	0		CLOVIS CANNON AFB	34.38	-103.32	1310.9448				23008	19430101.0	19461130.0		0.0		0-20500-0-23008	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
1	1		CLOVIS CANNON AFB	34.38	-103.32	1310.9448				23008	19461130.0	19510701.0		0.0		0-20500-0-23008	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
2	2		CLOVIS CANNON AFB	34.38	-103.32	1310.9448				23008	19510701.0	19511101.0		0.0		0-20500-0-23008	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
3	3		CLOVIS CANNON AFB	34.38	-103.32	1304.8488				23008	19610101.0	19640101.0		0.0		0-20500-0-23008	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
4	4		CLOVIS CANNON AFB	34.38	-103.32	1309.116				23008	19640101.0	19950101.0		0.0		0-20500-0-23008	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
5	5		CLOVIS CANNON AFB	34.38	-103.32	1309.116				23008	19950101.0	99991231.0		0.0		0-20500-0-23008	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
6	6		CLOVIS CANNON AFB	34.38	-103.32	1310.9448				23008	19511101.0	19610101.0		0.0		0-20500-0-23008	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
7	7		CLOVIS MUNICIPAL AP	34.42	-103.08	1284.4272				23077	19590401.0	19890804.0		22.5		0-20500-0-23077	WBAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
0	0															0-20400-0-nan	CHUAN	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
0	0															0-20600-0-nan	SCHROEDER	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
0	0															0-20700-0-nan	WMO	clovis	10.9	34.4047222	-103.2047222						[34.38, 34.38]	[-103.32, -103.32]	era5.1761.conv.2:23008	era5_1761	19430203	19550408	2:23008	0-20300-0-23008	[106, 107]
