level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-554-0-93945	CAMPBELL ISLAND AWS	-52.550555555555555	169.1497222222222	16.14	Automatic weather station (AWS), Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), GOS, ANTON, RBSN(S), RBCN	52 33 02S	169 08 59E	93945	999.0	999.0	False	0.1		OSCAR	0-554-0-93945	None	None	None	None						[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
1	1	0-20000-0-93947	CAMPBELL ISLAND AWS	-52.550555555555555	169.1497222222222	16.14	Automatic weather station (AWS), Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), GOS, ANTON, RBSN(S), RBCN	52 33 02S	169 08 59E	93947	999.0	999.0	False	0.1		OSCAR	0-20000-0-93947	None	None	None	None						[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
2	2	0-554-0-93946	CAMPBELL ISLAND AWS	-52.550555555555555	169.1497222222222	16.14	Automatic weather station (AWS), Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), GOS, ANTON, RBSN(S), RBCN	52 33 02S	169 08 59E	93946	999.0	999.0	False	0.1		OSCAR	0-554-0-93946	None	None	None	None						[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
0	0		CAMPBELL ISLAND	-52.55	169.15	15.0				93944	1957.0	1995.0	True	0.0		IGRA2	0-20300-0-93944	None	None	None	None	NZM00093944					[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
0	0															WBAN	0-20500-0-nan	None	None	None	None						[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
0	0															CHUAN	0-20400-0-nan	None	None	None	None						[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
0	0		Campbell Island, New Zealand	-52.55	169.15	-999.0				93944				0.0		SCHROEDER	0-20600-0-93944	None	None	None	None		93944	3831.0	1974-09-01 00:00:00	1987-10-19 00:00:00	[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
0	0		CAMPBELL ISLAND          	-52.55	169.15	-999.0				93944				0.0		WMO	0-20700-0-93944	None	None	None	None		93944	1715.0			[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
1	2		CAMPBELL ISLAND AWS      	-52.55	169.15	19.0				93947				0.0		WMO	0-20700-0-93947	None	None	None	None		93947	3147.0			[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
2	3		CAMPBELL ISLAND AWS      	-52.55	169.15	-999.0				93945				0.0		WMO	0-20700-0-93945	None	None	None	None		93945	4883.0			[-52.55, -52.55]	[169.15, 169.15]	uadb_trhc_93944.txt	ncar	19570528	19950406	93944	0-554-0-93945	['38', '85', '106', '107']
